"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-09-08 17:18:57",1757351937424,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"9mn6t-1757351937358-0c6e1af9367d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",4,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D1CGZC57EW6BTVXJZ8JH","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937262,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"ch79w-1757351937183-6db260ca4b99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D16V0Z8VV6294S49PWC0","",-1
"2025-09-08 17:18:57",1757351937262,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"ch79w-1757351937183-6db260ca4b99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D16V0Z8VV6294S49PWC0","",-1
"2025-09-08 17:18:57",1757351937243,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"ch79w-1757351937183-6db260ca4b99","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",3,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D16V0Z8VV6294S49PWC0","Fma8MLjfbKPC",1
"2025-09-08 17:18:57",1757351937090,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"c7rhw-1757351937017-11f9df71cf4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D11MY9G3KVGZ1NQ19JGD","",-1
"2025-09-08 17:18:57",1757351937090,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"c7rhw-1757351937017-11f9df71cf4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D11MY9G3KVGZ1NQ19JGD","",-1
"2025-09-08 17:18:57",1757351937076,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"c7rhw-1757351937017-11f9df71cf4a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",4,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D11MY9G3KVGZ1NQ19JGD","Fma8MLjfbKPC",1
"2025-09-08 17:18:56",1757351936918,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"r85hq-1757351936843-c8f1e7f66512","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"💱 [VERCEL] Exchange rates request","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D0W6HEHZC1YKCTC9N84M","",-1
"2025-09-08 17:18:56",1757351936918,"obnlbnk-rho.vercel.app/api/rates","GET","",-1,"r85hq-1757351936843-c8f1e7f66512","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",-1,"iad1",-1,-1,"🚀 [VERCEL] GET /api/rates","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D0W6HEHZC1YKCTC9N84M","",-1
"2025-09-08 17:18:56",1757351936901,"obnlbnk-rho.vercel.app/api/rates","GET","",200,"r85hq-1757351936843-c8f1e7f66512","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36","info","production","main","","lambda","/api/index","obnlbnk-rho.vercel.app","obnlbnk-rho.vercel.app","dpl_6uWuWE4wNZF3rzjwo9VWJ7npJP7M",4,"iad1",97,2048,"","prj_j3QAlrxy8W73BKX1wxdpS3jpu14W","","","01K4N5D0W6HEHZC1YKCTC9N84M","Fma8MLjfbKPC",1
